,accuracy,loss,val_accuracy,val_loss
0,0.3725714385509491,1.7418148517608643,0.20000000298023224,4.485280990600586
1,0.49000000953674316,1.3606373071670532,0.20399999618530273,3.656054735183716
2,0.5237143039703369,1.256643295288086,0.2906666696071625,2.4570043087005615
3,0.5574285984039307,1.1854459047317505,0.41600000858306885,1.606157898902893
4,0.590571403503418,1.0996967554092407,0.5320000052452087,1.3216992616653442
5,0.6100000143051147,1.0435056686401367,0.527999997138977,1.3077625036239624
6,0.6362857222557068,0.9747231006622314,0.5773333311080933,1.168300986289978
7,0.6514285802841187,0.9266317486763,0.637333333492279,0.9691280126571655
8,0.6625714302062988,0.8925732374191284,0.6240000128746033,0.9803204536437988
9,0.6794285774230957,0.8319217562675476,0.690666675567627,0.8366590738296509
10,0.7111428380012512,0.7827282547950745,0.6333333253860474,1.058836579322815
11,0.7145714163780212,0.7472590208053589,0.6853333115577698,0.8270967602729797
12,0.7182857394218445,0.7270380854606628,0.718666672706604,0.8005576133728027
13,0.7577142715454102,0.6579270362854004,0.6679999828338623,0.9243196845054626
14,0.7657142877578735,0.620614767074585,0.6986666917800903,0.866127610206604
15,0.7768571376800537,0.5970839858055115,0.7053333520889282,0.7662288546562195
16,0.7965714335441589,0.5603532195091248,0.699999988079071,0.8084251880645752
17,0.8094285726547241,0.5062109231948853,0.7279999852180481,0.789330244064331
18,0.8342857360839844,0.4670885503292084,0.737333357334137,0.7348552942276001
19,0.8431428670883179,0.43359437584877014,0.7053333520889282,0.7733428478240967
20,0.8571428656578064,0.3988500237464905,0.734666645526886,0.8322489261627197
21,0.868571400642395,0.37969380617141724,0.7093333601951599,0.7986150979995728
22,0.8765714168548584,0.3506907820701599,0.737333357334137,0.7466058731079102
23,0.8828571438789368,0.32704901695251465,0.7013333439826965,0.9551848769187927
24,0.8928571343421936,0.30647194385528564,0.734666645526886,0.8238527178764343
25,0.9039999842643738,0.2788108289241791,0.7026666402816772,0.8501275181770325
26,0.9051428437232971,0.2696099579334259,0.7080000042915344,0.915975034236908
27,0.9228571653366089,0.22439569234848022,0.7226666808128357,0.9521661996841431
28,0.9340000152587891,0.20347094535827637,0.7440000176429749,0.7618222832679749
29,0.9334285855293274,0.19860801100730896,0.7493333220481873,0.8188915252685547
30,0.9382857084274292,0.18779923021793365,0.7253333330154419,0.8358457088470459
31,0.9391428828239441,0.18342217803001404,0.7226666808128357,0.9010143876075745
32,0.9391428828239441,0.17753252387046814,0.7333333492279053,0.872228741645813
33,0.9440000057220459,0.1690918654203415,0.7559999823570251,0.8040019273757935
34,0.9548571705818176,0.15228237211704254,0.7239999771118164,0.9931877255439758
35,0.952571451663971,0.14433160424232483,0.7200000286102295,0.9391395449638367
36,0.9551428556442261,0.14049400389194489,0.7266666889190674,0.8794702291488647
37,0.9485714435577393,0.14880633354187012,0.734666645526886,1.0684704780578613
38,0.9597142934799194,0.1244334951043129,0.7026666402816772,1.0244380235671997
39,0.9580000042915344,0.13580243289470673,0.7426666617393494,0.9312098026275635
40,0.9622856974601746,0.11597395688295364,0.737333357334137,0.9070541858673096
41,0.9651428461074829,0.10744117200374603,0.718666672706604,1.1142436265945435
42,0.9700000286102295,0.09338987618684769,0.7080000042915344,1.0725150108337402
43,0.9654285907745361,0.1045512780547142,0.7106666564941406,1.0227359533309937
44,0.9702857136726379,0.0968187153339386,0.7226666808128357,0.9464423656463623
45,0.9674285650253296,0.09485775977373123,0.7293333411216736,1.0631685256958008
46,0.9700000286102295,0.090389184653759,0.7173333168029785,1.0872145891189575
47,0.9714285731315613,0.08607792109251022,0.7493333220481873,0.946707546710968
48,0.9708571434020996,0.08947201073169708,0.737333357334137,0.9709506630897522
49,0.9722856879234314,0.09247788041830063,0.7333333492279053,1.0429927110671997
50,0.9765714406967163,0.0761648491024971,0.7559999823570251,0.8653199076652527
51,0.9700000286102295,0.08606071770191193,0.7226666808128357,0.9395433068275452
52,0.9765714406967163,0.07647673785686493,0.7279999852180481,1.0330768823623657
53,0.9765714406967163,0.06999604403972626,0.7693333625793457,0.939022958278656
54,0.9700000286102295,0.08641617000102997,0.7546666860580444,1.0233255624771118
55,0.9722856879234314,0.08122757077217102,0.7546666860580444,0.8966505527496338
56,0.9760000109672546,0.07447487115859985,0.7173333168029785,1.1311900615692139
57,0.9794285893440247,0.06179787591099739,0.7226666808128357,1.0601147413253784
58,0.9748571515083313,0.07786582410335541,0.7333333492279053,1.1096985340118408
59,0.9739999771118164,0.08848549425601959,0.7360000014305115,1.0808871984481812
60,0.9774285554885864,0.06630847603082657,0.7493333220481873,1.0348116159439087
61,0.9774285554885864,0.07342907041311264,0.7586666941642761,1.013607144355774
62,0.9800000190734863,0.06055491417646408,0.7266666889190674,1.1773266792297363
63,0.9734285473823547,0.08053117245435715,0.7200000286102295,1.2032898664474487
64,0.9728571176528931,0.07360713928937912,0.7480000257492065,1.033413052558899
65,0.9831428527832031,0.053826965391635895,0.7333333492279053,1.0855344533920288
66,0.9819999933242798,0.05787871778011322,0.753333330154419,0.9523321390151978
67,0.9819999933242798,0.05464315041899681,0.7293333411216736,1.2019548416137695
68,0.9768571257591248,0.06622311472892761,0.7386666536331177,1.0593425035476685
69,0.9834285974502563,0.05581079050898552,0.7226666808128357,1.1334655284881592
70,0.9811428785324097,0.05552192032337189,0.7573333382606506,0.9880856871604919
71,0.9811428785324097,0.06167864054441452,0.7146666646003723,1.2892829179763794
72,0.9851428866386414,0.04492195323109627,0.7333333492279053,1.1129279136657715
73,0.984000027179718,0.04571840167045593,0.7200000286102295,1.1214020252227783
74,0.9802857041358948,0.05731712654232979,0.7599999904632568,1.072961449623108
75,0.9817143082618713,0.05680806562304497,0.7493333220481873,1.0649508237838745
76,0.9782857298851013,0.07304751873016357,0.7559999823570251,1.0090571641921997
77,0.9811428785324097,0.054924171417951584,0.7360000014305115,1.1922721862792969
78,0.9882857203483582,0.03650645166635513,0.7426666617393494,1.102907657623291
79,0.9928571581840515,0.030250702053308487,0.7360000014305115,1.030836582183838
80,0.9860000014305115,0.04761645197868347,0.7426666617393494,1.0300811529159546
81,0.9862856864929199,0.04361458867788315,0.737333357334137,1.2164294719696045
82,0.9848571419715881,0.04522821307182312,0.7599999904632568,1.055806040763855
83,0.9819999933242798,0.053915753960609436,0.7333333492279053,1.1267012357711792
84,0.9851428866386414,0.04812398552894592,0.6773333549499512,1.6289819478988647
85,0.9831428527832031,0.05228675901889801,0.746666669845581,1.0940203666687012
86,0.9851428866386414,0.040838371962308884,0.7333333492279053,1.187195897102356
87,0.9862856864929199,0.052044499665498734,0.7480000257492065,1.1694695949554443
88,0.9857142567634583,0.04276116192340851,0.7333333492279053,1.265248417854309
89,0.9831428527832031,0.05175640061497688,0.7333333492279053,1.2053331136703491
90,0.9877142906188965,0.03854084387421608,0.7573333382606506,1.0919429063796997
91,0.9868571162223816,0.04340871050953865,0.7506666779518127,1.1777416467666626
92,0.9860000014305115,0.04584317281842232,0.7066666483879089,1.3573975563049316
93,0.9802857041358948,0.04971516504883766,0.7333333492279053,1.099400281906128
94,0.984000027179718,0.05069038271903992,0.737333357334137,1.21518874168396
95,0.9860000014305115,0.042122773826122284,0.7440000176429749,1.2403771877288818
96,0.9900000095367432,0.03183990344405174,0.746666669845581,1.109342336654663
97,0.9882857203483582,0.035669077187776566,0.7226666808128357,1.1789721250534058
98,0.9897142648696899,0.03222343325614929,0.7559999823570251,1.0711314678192139
99,0.9865714311599731,0.04277472198009491,0.718666672706604,1.1843994855880737
100,0.9900000095367432,0.038577158004045486,0.7413333058357239,1.1567397117614746
101,0.9894285798072815,0.030536407604813576,0.7413333058357239,1.0970046520233154
102,0.9888571500778198,0.036489084362983704,0.7319999933242798,1.1619622707366943
103,0.9871428608894348,0.037638623267412186,0.7293333411216736,1.1590043306350708
104,0.9888571500778198,0.031206754967570305,0.7586666941642761,1.1012802124023438
105,0.9891428351402283,0.034338127821683884,0.7319999933242798,1.17354416847229
106,0.9865714311599731,0.037737321108579636,0.718666672706604,1.2928532361984253
107,0.9885714054107666,0.03659180924296379,0.7306666374206543,1.2823797464370728
108,0.9851428866386414,0.04112100601196289,0.746666669845581,1.1872555017471313
109,0.9871428608894348,0.03593653440475464,0.7493333220481873,1.2482985258102417
110,0.9888571500778198,0.04199589416384697,0.7360000014305115,1.2428103685379028
111,0.9894285798072815,0.03337786719202995,0.7413333058357239,1.1900684833526611
