,accuracy,loss,val_accuracy,val_loss
0,0.3179999887943268,1.8535399436950684,0.20000000298023224,3.6559290885925293
1,0.4171428680419922,1.5232537984848022,0.25600001215934753,2.5597269535064697
2,0.4625714421272278,1.4325133562088013,0.36800000071525574,1.6589405536651611
3,0.47285714745521545,1.4020543098449707,0.36800000071525574,1.67695951461792
4,0.48399999737739563,1.3570115566253662,0.4320000112056732,1.372814416885376
5,0.5142857432365417,1.3032944202423096,0.4880000054836273,1.2461611032485962
6,0.5011428594589233,1.3065422773361206,0.5853333473205566,1.093146562576294
7,0.5285714268684387,1.2305103540420532,0.5773333311080933,1.0859813690185547
8,0.5431428551673889,1.2171090841293335,0.6480000019073486,0.9258816838264465
9,0.5425714254379272,1.2031170129776,0.6320000290870667,0.9137738347053528
10,0.556857168674469,1.14381742477417,0.5533333420753479,1.280895709991455
11,0.5662857294082642,1.1464711427688599,0.671999990940094,0.8226016163825989
12,0.576285719871521,1.1083414554595947,0.6333333253860474,0.9787221550941467
13,0.5868571400642395,1.0888359546661377,0.6586666703224182,0.9227477312088013
14,0.5805714130401611,1.088513970375061,0.6266666650772095,0.9976534843444824
15,0.604285717010498,1.0419461727142334,0.6613333225250244,0.8659371733665466
16,0.6151428818702698,1.0344136953353882,0.6773333549499512,0.8457501530647278
17,0.6222857236862183,1.0078297853469849,0.6586666703224182,0.914304256439209
18,0.621999979019165,0.9988089203834534,0.6880000233650208,0.8816777467727661
19,0.628000020980835,0.959565281867981,0.6613333225250244,0.846596360206604
20,0.6288571357727051,0.9709137082099915,0.6600000262260437,0.9640324711799622
21,0.6442857384681702,0.9332693219184875,0.6880000233650208,0.881014347076416
22,0.645714282989502,0.9298495650291443,0.6959999799728394,0.7724424004554749
23,0.6460000276565552,0.9248504042625427,0.7013333439826965,0.8630792498588562
24,0.6617143154144287,0.8897275328636169,0.6226666569709778,1.0368006229400635
25,0.6628571152687073,0.8935649394989014,0.5653333067893982,1.2296191453933716
26,0.6620000004768372,0.867073655128479,0.718666672706604,0.7752299904823303
27,0.675428569316864,0.8607093095779419,0.7253333330154419,0.7055053114891052
28,0.6731428503990173,0.8690598607063293,0.6399999856948853,1.0453925132751465
29,0.6880000233650208,0.8540071845054626,0.6746666431427002,0.9326604604721069
30,0.6968571543693542,0.8232077956199646,0.7120000123977661,0.7621744871139526
31,0.6945714354515076,0.8279190063476562,0.6813333630561829,0.9303368330001831
32,0.6959999799728394,0.803867518901825,0.6840000152587891,0.8722791075706482
