,accuracy,loss,val_accuracy,val_loss
76,0.8251428604125977,0.49299198389053345,0.8293333053588867,0.49805888533592224
77,0.8240000009536743,0.4930397868156433,0.8213333487510681,0.5230064988136292
78,0.8394285440444946,0.4743408262729645,0.7960000038146973,0.6097002625465393
79,0.8214285969734192,0.47385209798812866,0.781333327293396,0.6442291140556335
80,0.8325714468955994,0.4573845863342285,0.8346666693687439,0.51657634973526
81,0.8197143077850342,0.49501872062683105,0.7773333191871643,0.7468199729919434
82,0.842285692691803,0.447378545999527,0.6573333144187927,1.1606112718582153
83,0.8334285616874695,0.4604042172431946,0.8119999766349792,0.6255949139595032
84,0.8402857184410095,0.4592544734477997,0.809333324432373,0.5685378909111023
85,0.8362857103347778,0.4585241377353668,0.734666645526886,0.8609535098075867
86,0.838857114315033,0.43939605355262756,0.828000009059906,0.5534011125564575
87,0.8485714197158813,0.4302818775177002,0.7760000228881836,0.6520053744316101
88,0.8428571224212646,0.43962186574935913,0.7746666669845581,0.7395049929618835
89,0.847428560256958,0.42805105447769165,0.7919999957084656,0.6096793413162231
90,0.8519999980926514,0.41679781675338745,0.809333324432373,0.6106579303741455
91,0.8425714373588562,0.4379027485847473,0.8266666531562805,0.5188245177268982
92,0.8391428589820862,0.44529467821121216,0.8226666450500488,0.5097308158874512
93,0.8425714373588562,0.4361426830291748,0.8119999766349792,0.6276534199714661
94,0.8531428575515747,0.4207698404788971,0.7973333597183228,0.6113107800483704
95,0.8428571224212646,0.4337995648384094,0.8373333215713501,0.551906168460846
96,0.8577142953872681,0.38966643810272217,0.800000011920929,0.5915484428405762
97,0.8502857089042664,0.42302653193473816,0.7400000095367432,0.8528130054473877
98,0.8488571643829346,0.40979307889938354,0.6613333225250244,1.1867536306381226
99,0.8631428480148315,0.3915870785713196,0.8080000281333923,0.6590916514396667
100,0.8557142615318298,0.40408381819725037,0.828000009059906,0.5500586032867432
101,0.8562856912612915,0.3996984660625458,0.7639999985694885,0.7829669713973999
102,0.854285717010498,0.40320369601249695,0.746666669845581,0.8329309225082397
103,0.8582857251167297,0.39358779788017273,0.7400000095367432,0.8376697301864624
104,0.8634285926818848,0.37734100222587585,0.8213333487510681,0.595130205154419
105,0.8597142696380615,0.401752769947052,0.781333327293396,0.7284483909606934
